,district_x,name_x,address,city_x,phone,email,original_name_x,Match,rowid,school,district_y,street,city_y,state,zip,original_name_y,name_y,simple_name,district,participating,duped,score
959,LAUSD,728-woodworth-st-o'melveny-elementary(lausd)--los-angeles-unified,728 Woodworth St,San Fernando,818-365-5621,No Data,O'Melveny Elementary,"[('728 woodworth st o melveny elementary lausd   los angeles unified', 90.0, ""728-woodworth-st-o'melveny-elementary(lausd)--los-angeles-unified"")]",1653,O'Melveny Elementary(LAUSD),Los Angeles Unified,728 Woodworth St.,San Fernando,CA,91340-4219,O'Melveny Elementary(LAUSD),O'Melveny Elementary,728-woodworth-st-o'melveny-elementary(lausd)--los-angeles-unified,,True,False, 90.0
960,LAUSD,,5540 W 77th St,Los Angeles,310-568-0735,No Data,Open Charter Magnet,[],0,Open Charter Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
961,LAUSD,6411-orchard-ave-orchard-academies-2b(lausd)--los-angeles-unified,6411 Orchard Ave,Bell,323-826-3900,No Data,Orchard Academies 2B,"[('6411 orchard ave orchard academies 2b lausd   los angeles unified', 90.0, '6411-orchard-ave-orchard-academies-2b(lausd)--los-angeles-unified')]",2065,Orchard Academies 2B(LAUSD),Los Angeles Unified,6411 Orchard Ave.,Bell,CA,90201-2222,Orchard Academies 2B(LAUSD),Orchard Academies 2B,6411-orchard-ave-orchard-academies-2b(lausd)--los-angeles-unified,,True,False, 90.0
962,LAUSD,6411-orchard-ave-orchard-academies-2c(lausd)--los-angeles-unified,6411 Orchard Ave,Bell,323-826-3900,No Data,Orchard Academies 2C,"[('6411 orchard ave orchard academies 2c lausd   los angeles unified', 90.0, '6411-orchard-ave-orchard-academies-2c(lausd)--los-angeles-unified')]",2066,Orchard Academies 2C(LAUSD),Los Angeles Unified,6411 Orchard Ave.,Bell,CA,90201-2222,Orchard Academies 2C(LAUSD),Orchard Academies 2C,6411-orchard-ave-orchard-academies-2c(lausd)--los-angeles-unified,,True,False, 90.0
963,LAUSD,,300 W 23rd St,Los Angeles,213-765-2088,,Orthopaedic Hospital Senior High Medical Magnet,[],0,Orthopaedic Hospital Senior High Medical Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
964,LAUSD,6550-west-80th-st-orville-wright-engineering-and-design-magnet(lausd)--los-angeles-unified,6550 W 80th St,Los Angeles,310-258-6600,No Data,Orville Wright Engineering and Design Magnet,"[('6550 west 80th st orville wright engineering and design magnet lausd   los angeles unified', 93.515625, '6550-west-80th-st-orville-wright-engineering-and-design-magnet(lausd)--los-angeles-unified')]",1339,Orville Wright Engineering and Design Magnet(LAUSD),Los Angeles Unified,6550 West 80th St.,Los Angeles,CA,90045-1127,Orville Wright Engineering and Design Magnet(LAUSD),Orville Wright Engineering and Design Magnet,6550-west-80th-st-orville-wright-engineering-and-design-magnet(lausd)--los-angeles-unified,,True,False, 93.515625
965,LAUSD,,6550 W 80th St,Los Angeles,310-258-6600,,Orville Wright Gifted Magnet,[],0,Orville Wright Gifted Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
966,LAUSD,14940-osceola-st-osceola-street-elementary(lausd)--los-angeles-unified,14940 Osceola St,Sylmar,818-362-1556,No Data,Osceola Street Elementary,"[('14940 osceola st osceola street elementary lausd   los angeles unified', 95.0, '14940-osceola-st-osceola-street-elementary(lausd)--los-angeles-unified')]",1340,Osceola Street Elementary(LAUSD),Los Angeles Unified,14940 Osceola St.,Sylmar,CA,91342-5280,Osceola Street Elementary(LAUSD),Osceola Street Elementary,14940-osceola-st-osceola-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
967,LAUSD,10650-ashby-ave-overland-avenue-elementary(lausd)--los-angeles-unified,10650 Ashby Ave,Los Angeles,310-838-7308,No Data,Overland Avenue Elementary,"[('10650 ashby ave overland avenue elementary lausd   los angeles unified', 95.0, '10650-ashby-ave-overland-avenue-elementary(lausd)--los-angeles-unified')]",2190,Overland Avenue Elementary(LAUSD),Los Angeles Unified,10650 Ashby Ave.,Los Angeles,CA,90064-3209,Overland Avenue Elementary(LAUSD),Overland Avenue Elementary,10650-ashby-ave-overland-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
968,LAUSD,6921-jordan-ave-owensmouth-continuation(lausd)--los-angeles-unified,6921 Jordan Ave,Canoga Park,818-340-7663,No Data,Owensmouth Continuation High,"[('6921 jordan ave owensmouth continuation lausd   los angeles unified', 89.99999999999999, '6921-jordan-ave-owensmouth-continuation(lausd)--los-angeles-unified')]",2191,Owensmouth Continuation(LAUSD),Los Angeles Unified,6921 Jordan Ave.,Canoga Park,CA,91303-1997,Owensmouth Continuation(LAUSD),Owensmouth Continuation,6921-jordan-ave-owensmouth-continuation(lausd)--los-angeles-unified,,True,False, 89.99999999999999
969,LAUSD,10912-oxnard-st-oxnard-street-elementary(lausd)--los-angeles-unified,10912 Oxnard St,North Hollywood,818-762-3397,No Data,Oxnard Street Elementary,"[('10912 oxnard st oxnard street elementary lausd   los angeles unified', 95.0, '10912-oxnard-st-oxnard-street-elementary(lausd)--los-angeles-unified')]",2192,Oxnard Street Elementary(LAUSD),Los Angeles Unified,10912 Oxnard St.,North Hollywood,CA,91606-4910,Oxnard Street Elementary(LAUSD),Oxnard Street Elementary,10912-oxnard-st-oxnard-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
970,LAUSD,,2660 E 57th St,Huntington Pk,323-586-8640,No Data,Pacific Boulevard School,[],0,Pacific Boulevard School (LAUSD),,,,,,,,,LAUSD,True,False,
971,LAUSD,,5714 Pacific Blvd,Huntington Pk,323-586-8640,,Pacific Boulevard School DL Two-Way Im Spanish,[],0,Pacific Boulevard School DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
972,LAUSD,9919-laurel-canyon-blvd-pacoima-middle(lausd)--los-angeles-unified,9919 Laurel Canyon Blvd,Pacoima,818-686-4200,No Data,Pacoima Middle School,"[('9919 laurel canyon blvd pacoima middle lausd   los angeles unified', 88.0, '9919-laurel-canyon-blvd-pacoima-middle(lausd)--los-angeles-unified')]",2195,Pacoima Middle(LAUSD),Los Angeles Unified,9919 Laurel Canyon Blvd.,Pacoima,CA,91331-3940,Pacoima Middle(LAUSD),Pacoima Middle,9919-laurel-canyon-blvd-pacoima-middle(lausd)--los-angeles-unified,,True,False, 88.0
973,LAUSD,,9919 Laurel Canyon Blvd,Pacoima,818-686-4200,No Data,Pacoima Middle School Computer Science/Math Magnet,[],0,Pacoima Middle School Computer Science/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
974,LAUSD,,9919 Laurel Canyon Blvd,Pacoima,818-686-4200,,Pacoima Middle School Film/Media/Perf Arts Magnet,[],0,Pacoima Middle School Film/Media/Perf Arts Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
975,LAUSD,800-via-de-la-paz-palisades-charter-elementary(lausd)--los-angeles-unified,800 Via De La Paz,Pacific Palisades,310-454-3700,No Data,Palisades Charter Elementary,"[('800 via de la paz palisades charter elementary lausd   los angeles unified', 95.0, '800-via-de-la-paz-palisades-charter-elementary(lausd)--los-angeles-unified')]",2197,Palisades Charter Elementary(LAUSD),Los Angeles Unified,800 Via de La Paz,Pacific Palisades,CA,90272-3617,Palisades Charter Elementary(LAUSD),Palisades Charter Elementary,800-via-de-la-paz-palisades-charter-elementary(lausd)--los-angeles-unified,,True,False, 95.0
976,LAUSD,3520-motor-ave-palms-elementary(lausd)--los-angeles-unified,3520 Motor Ave,Los Angeles,310-838-7337,No Data,Palms Elementary,"[('3520 motor ave palms elementary lausd   los angeles unified', 90.0, '3520-motor-ave-palms-elementary(lausd)--los-angeles-unified')]",2206,Palms Elementary(LAUSD),Los Angeles Unified,3520 Motor Ave.,Los Angeles,CA,90034-4807,Palms Elementary(LAUSD),Palms Elementary,3520-motor-ave-palms-elementary(lausd)--los-angeles-unified,,True,False, 90.0
977,LAUSD,10860-woodbine-st-palms-middle(lausd)--los-angeles-unified,10860 Woodbine St,Los Angeles,310-253-7600,No Data,Palms Middle School,"[('10860 woodbine st palms middle lausd   los angeles unified', 86.58227848101265, '10860-woodbine-st-palms-middle(lausd)--los-angeles-unified')]",2207,Palms Middle(LAUSD),Los Angeles Unified,10860 Woodbine St.,Los Angeles,CA,90034-5416,Palms Middle(LAUSD),Palms Middle,10860-woodbine-st-palms-middle(lausd)--los-angeles-unified,,True,False, 86.58227848101265
978,LAUSD,,10860 Woodbine St,Los Angeles,310-253-7650,No Data,Palms Middle School Gifted Magnet,[],0,Palms Middle School Gifted Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
979,LAUSD,,10860 Woodbine St,Los Angeles,310-253-7600,,Palms Middle School Modern Media/Comm Magnet,[],0,Palms Middle School Modern Media/Comm Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
980,LAUSD,8600-kester-ave-panorama-city-elementary(lausd)--los-angeles-unified,8600 Kester Ave,Panorama City,818-895-4230,No Data,Panorama City Elementary,"[('8600 kester ave panorama city elementary lausd   los angeles unified', 95.0, '8600-kester-ave-panorama-city-elementary(lausd)--los-angeles-unified')]",2208,Panorama City Elementary(LAUSD),Los Angeles Unified,8600 Kester Ave.,Panorama City,CA,91402-2725,Panorama City Elementary(LAUSD),Panorama City Elementary,8600-kester-ave-panorama-city-elementary(lausd)--los-angeles-unified,,True,False, 95.0
981,LAUSD,,8015 Van Nuys Bl,Panorama City,818-909-4500,No Data,Panorama Senior High,[],0,Panorama Senior High (LAUSD),,,,,,,,,LAUSD,True,False,
982,LAUSD,,8015 Van Nuys Bl,Panorama City,818-909-4500,,Panorama Senior High Gifted STEAM Magnet,[],0,Panorama Senior High Gifted STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
983,LAUSD,,8015 Van Nuys Blvd,Panorama City,818-909-4500,,Panorama Senior High Social Justice/Lead Magnet,[],0,Panorama Senior High Social Justice/Lead Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
984,LAUSD,,8015 Van Nuys Blvd,Panorama City,818-909-4500,,Panorama Senior High Sports Med/Info Tech Magnet,[],0,Panorama Senior High Sports Med/Info Tech Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
985,LAUSD,8020-park-ave-park-avenue-elementary(lausd)--los-angeles-unified,8020 Park Ave,Cudahy,323-832-1860,No Data,Park Avenue Elementary,"[('8020 park ave park avenue elementary lausd   los angeles unified', 90.0, '8020-park-ave-park-avenue-elementary(lausd)--los-angeles-unified')]",2210,Park Avenue Elementary(LAUSD),Los Angeles Unified,8020 Park Ave.,Cudahy,CA,90201-6018,Park Avenue Elementary(LAUSD),Park Avenue Elementary,8020-park-ave-park-avenue-elementary(lausd)--los-angeles-unified,,True,False, 90.0
986,LAUSD,,8020 Park Av,Cudahy,323-832-1860,,Park Avenue Elementary DL Two-Way Im Spanish,[],0,Park Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
987,LAUSD,,1214 Park Western Pl,San Pedro,310-833-3591,No Data,Park Western Pl Elementary Gifted/STEAM Magnet,[],0,Park Western Pl Elementary Gifted/STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
988,LAUSD,1214-park-western-pl-park-western-place-elementary(lausd)--los-angeles-unified,1214 Park Western Pl,San Pedro,310-833-3591,No Data,Park Western Place Elementary,"[('1214 park western pl park western place elementary lausd   los angeles unified', 95.0, '1214-park-western-pl-park-western-place-elementary(lausd)--los-angeles-unified')]",2212,Park Western Place Elementary(LAUSD),Los Angeles Unified,1214 Park Western Pl.,San Pedro,CA,90732-2220,Park Western Place Elementary(LAUSD),Park Western Place Elementary,1214-park-western-pl-park-western-place-elementary(lausd)--los-angeles-unified,,True,False, 95.0
989,LAUSD,,1338 E 76th Pl,Los Angeles,323-587-4235,No Data,Parmelee Avenue Elementary,[],0,Parmelee Avenue Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
990,LAUSD,,1338 E 76th Pl,Los Angeles,323-587-4235,No Data,Parmelee Avenue Elementary DL Two-Way Im Spanish,[],0,Parmelee Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
991,LAUSD,16825-napa-st-parthenia-academy-of-arts-and-technology(lausd)--los-angeles-unified,16825 Napa St,North Hills,818-891-6955,No Data,Parthenia Academy of Arts and Technology,"[('16825 napa st parthenia academy of arts and technology lausd   los angeles unified', 95.0, '16825-napa-st-parthenia-academy-of-arts-and-technology(lausd)--los-angeles-unified')]",2214,Parthenia Academy of Arts and Technology(LAUSD),Los Angeles Unified,16825 Napa St.,North Hills,CA,91343-5618,Parthenia Academy of Arts and Technology(LAUSD),Parthenia Academy of Arts and Technology,16825-napa-st-parthenia-academy-of-arts-and-technology(lausd)--los-angeles-unified,,True,False, 95.0
992,LAUSD,,7751 Paseo Del Rey,Playa Del Rey,310-823-2356,,Paseo del Rey Elementary Natural Science Magnet,[],0,Paseo del Rey Elementary Natural Science Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
993,LAUSD,17340-san-jose-st-patrick-henry-middle(lausd)--los-angeles-unified,17340 San Jose St,Granada Hills,818-832-3870,No Data,Patrick Henry Middle School,"[('17340 san jose st patrick henry middle lausd   los angeles unified', 88.0, '17340-san-jose-st-patrick-henry-middle(lausd)--los-angeles-unified')]",2216,Patrick Henry Middle(LAUSD),Los Angeles Unified,17340 San Jose St.,Granada Hills,CA,91344-6131,Patrick Henry Middle(LAUSD),Patrick Henry Middle,17340-san-jose-st-patrick-henry-middle(lausd)--los-angeles-unified,,True,False, 88.0
994,LAUSD,,17340 San Jose St,Granada Hills,818-832-3870,,Patrick Henry Middle School Computer/Math/Science Magnet,[],0,Patrick Henry Middle School Computer/Math/Science Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
995,LAUSD,,17340 San Jose St,Granada Hills,818-832-3870,,Patrick Henry Middle School Visual & Performing Arts Magnet,[],0,Patrick Henry Middle School Visual & Performing Arts Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
996,LAUSD,1450-allenford-ave-paul-revere-charter-middle(lausd)--los-angeles-unified,1450 Allenford Ave,Los Angeles,310-917-4800,No Data,Paul Revere Charter Middle School,"[('1450 allenford ave paul revere charter middle lausd   los angeles unified', 88.89908256880734, '1450-allenford-ave-paul-revere-charter-middle(lausd)--los-angeles-unified')]",2217,Paul Revere Charter Middle(LAUSD),Los Angeles Unified,1450 Allenford Ave.,Los Angeles,CA,90049-3614,Paul Revere Charter Middle(LAUSD),Paul Revere Charter Middle,1450-allenford-ave-paul-revere-charter-middle(lausd)--los-angeles-unified,,True,False, 88.89908256880734
997,LAUSD,,1450 Allenford Ave,Los Angeles,310-917-4800,No Data,Paul Revere Charter Middle School Science/Tech/Math Magnet,[],0,Paul Revere Charter Middle School Science/Tech/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
998,LAUSD,1527-lakme-ave-phineas-banning-senior-high(lausd)--los-angeles-unified,1527 Lakme Ave,Wilmington,310-847-3700,No Data,Phineas Banning Senior High,"[('1527 lakme ave phineas banning senior high lausd   los angeles unified', 95.0, '1527-lakme-ave-phineas-banning-senior-high(lausd)--los-angeles-unified')]",2262,Phineas Banning Senior High(LAUSD),Los Angeles Unified,1527 Lakme Ave.,Wilmington,CA,90744-1526,Phineas Banning Senior High(LAUSD),Phineas Banning Senior High,1527-lakme-ave-phineas-banning-senior-high(lausd)--los-angeles-unified,,True,False, 95.0
999,LAUSD,,1527 Lakme Ave,Wilmington,310-847-3700,,Phineas Banning Senior High College Preparatory Magnet,[],0,Phineas Banning Senior High College Preparatory Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1000,LAUSD,,1527 Lakme Ave,Wilmington,310-847-3700,No Data,Phineas Banning Senior High Firefighter Magnet,[],0,Phineas Banning Senior High Firefighter Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1001,LAUSD,,1527 Lakme Ave,Wilmington,310-847-3700,No Data,Phineas Banning Senior High Police Academy Magnet,[],0,Phineas Banning Senior High Police Academy Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1002,LAUSD,,1527 Lakme Ave,Wilmington,310-847-3700,No Data,Phineas Banning Senior High STEAM Magnet,[],0,Phineas Banning Senior High STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1003,LAUSD,12971-zanja-st-phoenix-continuation(lausd)--los-angeles-unified,12971 Zanja St,Los Angeles,310-306-8775,No Data,Phoenix Continuation High,"[('12971 zanja st phoenix continuation lausd   los angeles unified', 89.54022988505746, '12971-zanja-st-phoenix-continuation(lausd)--los-angeles-unified')]",2263,Phoenix Continuation(LAUSD),Los Angeles Unified,12971 Zanja St.,Los Angeles,CA,90066-4175,Phoenix Continuation(LAUSD),Phoenix Continuation,12971-zanja-st-phoenix-continuation(lausd)--los-angeles-unified,,True,False, 89.54022988505746
1004,LAUSD,10111-silverton-ave-pinewood-avenue-elementary(lausd)--los-angeles-unified,10111 Silverton Ave,Tujunga,818-353-2515,No Data,Pinewood Avenue Elementary,"[('10111 silverton ave pinewood avenue elementary lausd   los angeles unified', 95.0, '10111-silverton-ave-pinewood-avenue-elementary(lausd)--los-angeles-unified')]",2265,Pinewood Avenue Elementary(LAUSD),Los Angeles Unified,10111 Silverton Ave.,Tujunga,CA,91042-2410,Pinewood Avenue Elementary(LAUSD),Pinewood Avenue Elementary,10111-silverton-ave-pinewood-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1005,LAUSD,,1512 S Arlington Ave,Los Angeles,323-733-8801,No Data,Pio Pico Middle School,[],0,Pio Pico Middle School (LAUSD),,,,,,,,,LAUSD,True,False,
1006,LAUSD,10819-plainview-ave-plainview-academic-charter-academy(lausd)--los-angeles-unified,10819 Plainview Ave,Tujunga,818-353-1730,No Data,Plainview Academic Charter Academy,"[('10819 plainview ave plainview academic charter academy lausd   los angeles unified', 95.0, '10819-plainview-ave-plainview-academic-charter-academy(lausd)--los-angeles-unified')]",2267,Plainview Academic Charter Academy(LAUSD),Los Angeles Unified,10819 Plainview Ave.,Tujunga,CA,91042-1633,Plainview Academic Charter Academy(LAUSD),Plainview Academic Charter Academy,10819-plainview-ave-plainview-academic-charter-academy(lausd)--los-angeles-unified,,True,False, 95.0
1007,LAUSD,12221-juniette-st-playa-del-rey-elementary(lausd)--los-angeles-unified,12221 Juniette St,Culver City,310-827-3560,No Data,Playa Del Rey Elementary,"[('12221 juniette st playa del rey elementary lausd   los angeles unified', 95.0, '12221-juniette-st-playa-del-rey-elementary(lausd)--los-angeles-unified')]",2268,Playa del Rey Elementary(LAUSD),Los Angeles Unified,12221 Juniette St.,Culver City,CA,90230-6235,Playa del Rey Elementary(LAUSD),Playa del Rey Elementary,12221-juniette-st-playa-del-rey-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1008,LAUSD,13150-west-bluff-creek-dr-playa-vista-elementary(lausd)--los-angeles-unified,13150 W Bluff Creek Dr,Playa Vista,424-228-1800,No Data,Playa Vista Elementary,"[('13150 west bluff creek dr playa vista elementary lausd   los angeles unified', 93.1, '13150-west-bluff-creek-dr-playa-vista-elementary(lausd)--los-angeles-unified')]",2269,Playa Vista Elementary(LAUSD),Los Angeles Unified,13150 West Bluff Creek Dr.,Playa Vista,CA,90094-2520,Playa Vista Elementary(LAUSD),Playa Vista Elementary,13150-west-bluff-creek-dr-playa-vista-elementary(lausd)--los-angeles-unified,,True,False, 93.1
