id,california_oid,phone,participating,rowid,school,district_y,address_y,status,latitude,longitude,Match
2344,196456896662,(818) 236-3603,,645,Elliott Institute Inc. (Glendale Unified),Glendale Unified,2506 Foothill Blvd.,Active,34.219658,-118.233223,"[('2506 foothill blvd elliott institute glendale unified', 89.99999999999999, '2506-foothill-blvd-elliott institute-glendale-unified')]"
2345,196456897819,(818) 957-6364,,646,First Steps (Glendale Unified),Glendale Unified,6245 Honolulu Ave,Active,34.232769,-118.268123,"[('6245 honolulu ave first steps glendale unified', 90.0, '6245-honolulu-ave-first steps-glendale-unified')]"
2346,19645686153332,(213) 713-5393,,647,FM International School (Glendale Unified),Glendale Unified,2851 Altura Ave.,Active,34.221116,-118.241681,"[('2851 altura ave fm international school glendale unified', 95.0, '2851-altura-ave-fm international school-glendale-unified')]"
2347,19645686934855,(818) 244-8671,,648,Glendale Adventist Academy (Glendale Unified),Glendale Unified,700 Kimlin Dr,Active,34.156987,-118.226713,"[('700 kimlin dr glendale adventist academy glendale unified', 95.0, '700-kimlin-dr-glendale adventist academy-glendale-unified')]"
2348,196456819335,(818) 242-3161,,649,Glendale High (Glendale Unified),Glendale Unified,1440 East Broadway,Active,34.146175,-118.232590,"[('1440 east broadway glendale high glendale unified', 90.0, '1440-east-broadway-glendale high-glendale-unified')]"
2349,19645686986327,(818) 240-9415,,6,Glendale Montessori School (Glendale Unified),Glendale Unified,413 West Doran St.,Active,34.154051,-118.262062,"[('413 west doran st glendale montessori school glendale unified', 95.0, '413-west-doran-st-glendale montessori school-glendale-unified')]"
2350,196456813692,(818) 242-3747,,651,Glenoaks Elementary (Glendale Unified),Glendale Unified,2015 East Glenoaks Blvd.,Active,34.151509,-118.222366,"[('2015 east glenoaks blvd glenoaks elementary glendale unified', 95.0, '2015-east-glenoaks-blvd-glenoaks elementary-glendale-unified')]"
2351,196456819382,(818) 242-6801,,652,Herbert Hoover High (Glendale Unified),Glendale Unified,651 Glenwood Rd.,Active,34.165339,-118.270454,"[('651 glenwood rd herbert hoover high glendale unified', 95.0, '651-glenwood-rd-herbert hoover high-glendale-unified')]"
2352,196456869623,(818) 243-9239,,653,Holy Family Elementary (Glendale Unified),Glendale Unified,400 South Louise St.,Active,34.141499,-118.252378,"[('400 south louise st holy family elementary glendale unified', 95.0, '400-south-louise-st-holy family elementary-glendale-unified')]"
2353,19645686934954,(818) 241-3178,,654,Holy Family High School (Glendale Unified),Glendale Unified,400 East Lomita Ave.,Active,34.140545,-118.251686,"[('400 east lomita ave holy family high school glendale unified', 95.0, '400-east-lomita-ave-holy family high school-glendale-unified')]"
2354,196456813767,(818) 246-2421,,655,Horace Mann Elementary (Glendale Unified),Glendale Unified,501 East Acacia Ave.,Active,34.134956,-118.249880,"[('501 east acacia ave horace mann elementary glendale unified', 95.0, '501-east-acacia-ave-horace mann elementary-glendale-unified')]"
2355,19645686962476,(818) 241-2269,,656,Incarnation Elementary (Glendale Unified),Glendale Unified,123 West Glenoaks Blvd.,Active,34.159846,-118.255525,"[('123 west glenoaks blvd incarnation elementary glendale unified', 95.0, '123-west-glenoaks-blvd-incarnation elementary-glendale-unified')]"
2356,196457613866,(626) 852-4593,,657,Cullen Elementary (Glendora Unified),Glendora Unified,440 North Live Oak Ave.,Active,34.142346,-117.854861,"[('440 north live oak ave cullen elementary glendora unified', 95.0, '440-north-live-oak-ave-cullen elementary-glendora-unified')]"
2357,196457637252,(626) 914-1849,,658,Foothill Christian (Glendora Unified),Glendora Unified,242 West Baseline Rd.,Active,34.121004,-117.867352,"[('242 west baseline rd foothill christian glendora unified', 95.0, '242-west-baseline-rd-foothill christian-glendora-unified')]"
2358,19645761931252,(626) 963-1613,,659,Glendora Adult (Glendora Unified),Glendora Unified,500 North Loraine Ave.,Active,34.144419,-117.845539,"[('500 north loraine ave glendora adult glendora unified', 95.0, '500-north-loraine-ave-glendora adult-glendora-unified')]"
2359,19645761933597,(626) 963-5731,,6,Glendora High (Glendora Unified),Glendora Unified,1600 East Foothill Blvd.,Active,34.136125,-117.835490,"[('1600 east foothill blvd glendora high glendora unified', 95.0, '1600-east-foothill-blvd-glendora high-glendora-unified')]"
2360,196457657731,(626) 852-4500,,661,Goddard Middle (Glendora Unified),Glendora Unified,859 East Sierra Madre Ave.,Active,34.147032,-117.850597,"[('859 east sierra madre ave goddard middle glendora unified', 95.0, '859-east-sierra-madre-ave-goddard middle-glendora-unified')]"
2361,19645766962419,(626) 335-5315,,662,Hope Lutheran Elementary (Glendora Unified),Glendora Unified,1041 East Foothill Blvd.,Active,34.136996,-117.847026,"[('1041 east foothill blvd hope lutheran elementary glendora unified', 95.0, '1041-east-foothill-blvd-hope lutheran elementary-glendora-unified')]"
2362,196457613882,(626) 852-4566,,663,La Fetra Elementary (Glendora Unified),Glendora Unified,547 West Bennett Ave.,Active,34.139747,-117.873884,"[('547 west bennett ave la fetra elementary glendora unified', 95.0, '547-west-bennett-ave-la fetra elementary-glendora-unified')]"
2363,196457661329,(626) 852-4530,,664,Sandburg Middle (Glendora Unified),Glendora Unified,819 West Bennett Ave.,Active,34.139736,-117.878845,"[('819 west bennett ave sandburg middle glendora unified', 95.0, '819-west-bennett-ave-sandburg middle-glendora-unified')]"
2364,1964576138,(626) 852-4574,,665,Sellers Elementary (Glendora Unified),Glendora Unified,500 North Loraine Ave.,Active,34.143357,-117.846191,"[('500 north loraine ave sellers elementary glendora unified', 95.0, '500-north-loraine-ave-sellers elementary-glendora-unified')]"
2365,19645766963714,(626) 335-0772,,666,St. Dorothy Elementary School (Glendora Unified),Glendora Unified,215 South Valley Ctr.,Active,34.133652,-117.839114,"[('215 south valley ctr st  dorothy elementary school glendora unified', 95.0, '215-south-valley-ctr-st. dorothy elementary school-glendora-unified')]"
2366,19645766935936,(626) 335-3322,,667,St. Lucy's Priory High School (Glendora Unified),Glendora Unified,655 West Sierra Madre Ave.,Active,34.147098,-117.876735,"[('655 west sierra madre ave st  lucy s priory high school glendora unified', 95.0, ""655-west-sierra-madre-ave-st. lucy's priory high school-glendora-unified"")]"
2367,196457613916,(626) 852-4604,,668,Stanton Elementary (Glendora Unified),Glendora Unified,725 South Vecino Ave.,Active,34.126905,-117.877057,"[('725 south vecino ave stanton elementary glendora unified', 95.0, '725-south-vecino-ave-stanton elementary-glendora-unified')]"
2368,196457613924,(626) 852-4614,,669,Sutherland Elementary (Glendora Unified),Glendora Unified,1330 North Amelia Ave.,Active,34.123509,-117.820132,"[('1330 north amelia ave sutherland elementary glendora unified', 95.0, '1330-north-amelia-ave-sutherland elementary-glendora-unified')]"
2369,19645761939677,(626) 852-4550,,6,Whitcomb Continuation High (Glendora Unified),Glendora Unified,350 West Mauna Loa Ave.,Active,34.125023,-117.868424,"[('350 west mauna loa ave whitcomb continuation high glendora unified', 95.0, '350-west-mauna-loa-ave-whitcomb continuation high-glendora-unified')]"
2370,19645713,(626) 963-1611,,671,Williams Educational Center (Glendora Unified),Glendora Unified,301 South Loraine Ave.,Active,34.132433,-117.847515,"[('301 south loraine ave williams educational center glendora unified', 95.0, '301-south-loraine-ave-williams educational center-glendora-unified')]"
2371,1964584139,(661) 248-6441,,672,Gorman Elementary (Gorman Joint),Gorman Joint,49847 Gorman School Rd.,Active,34.792938,-118.853303,"[('49847 gorman school rd gorman elementary gorman joint', 95.0, '49847-gorman-school-rd-gorman elementary-gorman-joint')]"
2372,196458419965,(909) 307-6312,,673,Gorman Learning Center (Gorman Joint),Gorman Joint,1826 Orange Tree Ln.,Active,34.067810,-117.217007,"[('1826 orange tree ln gorman learning center gorman joint', 95.0, '1826-orange-tree-ln-gorman learning center-gorman-joint')]"
2373,196473118588,(323) 420-2170,,674,Alain Leroy Locke College Preparatory Academy (Green Dot Charter Schools District),Green Dot Charter Schools District,325 East 111th St.,Active,33.934867,-118.268939,"[('325 east 111th st alain leroy locke college preparatory academy lausd', 95.45454545454545, '325-east-111th-st-alain leroy locke college preparatory academy-lausd')]"
2376,nan,,,677,Green Dot (Green Dot Charter Schools District),Green Dot Charter Schools District,,,,,[]
2384,197344514112,(626) 933-3700,,694,Baldwin Academy (Hacienda la Puente Unified),Hacienda la Puente Unified,1616 Griffith Ave.,Active,34.048079,-117.942973,"[('1616 griffith ave baldwin academy hacienda la puente unified', 90.0, '1616-griffith-ave-baldwin academy-hacienda-la-puente-unified')]"
2385,1973445141,(626) 933-8200,,695,Bixby Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,16446 Wedgeworth Dr.,Active,33.997492,-117.948216,"[('16446 wedgeworth dr bixby elementary hacienda la puente unified', 90.0, '16446-wedgeworth-dr-bixby elementary-hacienda-la-puente-unified')]"
2386,197344514138,(626) 933-5200,,696,California Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,1111 California Ave.,Active,34.044636,-117.955502,"[('1111 california ave california elementary hacienda la puente unified', 90.0, '1111-california-ave-california elementary-hacienda-la-puente-unified')]"
2387,197344122465,(626) 933-8002,,697,Cedarlane Academy (Hacienda la Puente Unified),Hacienda la Puente Unified,16333 Cedarlane Dr.,Active,33.998767,-117.950938,"[('16333 cedarlane dr cedarlane academy hacienda la puente unified', 90.0, '16333-cedarlane-dr-cedarlane academy-hacienda-la-puente-unified')]"
2388,1973445143,(626) 933-2400,,698,Newton Middle (Hacienda la Puente Unified),Hacienda la Puente Unified,15616 Newton St.,Active,33.997743,-117.973803,"[('15616 newton st newton middle hacienda la puente unified', 90.0, '15616-newton-st-newton middle-hacienda-la-puente-unified')]"
2389,197344514328,(626) 933-7000,,699,Orange Grove Middle (Hacienda la Puente Unified),Hacienda la Puente Unified,14505 Orange Grove Ave.,Active,34.010184,-117.994902,"[('14505 orange grove ave orange grove middle hacienda la puente unified', 90.0, '14505-orange-grove-ave-orange grove middle-hacienda-la-puente-unified')]"
2390,197344125351,(626) 933-6507,,0,Palm Canyon (Hacienda la Puente Unified),Hacienda la Puente Unified,15151 Palm Ave.,Active,34.011707,-117.977946,"[('15151 palm ave palm canyon hacienda la puente unified', 90.0, '15151-palm-ave-palm canyon-hacienda-la-puente-unified')]"
2391,197344514336,(626) 933-7400,,1,Palm Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,14740 East Palm Ave.,Active,34.015179,-117.986754,"[('14740 east palm ave palm elementary hacienda la puente unified', 90.0, '14740-east-palm-ave-palm elementary-hacienda-la-puente-unified')]"
2392,19734451933316,(626) 933-3400,,2,Puente Hills High (Hacienda la Puente Unified),Hacienda la Puente Unified,15430 Shadybend Dr.,Active,34.011337,-117.971881,"[('15430 shadybend dr puente hills high hacienda la puente unified', 90.0, '15430-shadybend-dr-puente hills high-hacienda-la-puente-unified')]"
2393,197344514351,(626) 933-4000,,3,Sierra Vista Middle (Hacienda la Puente Unified),Hacienda la Puente Unified,15801 Sierra Vista Ct.,Active,34.030719,-117.947851,"[('15801 sierra vista ct sierra vista middle hacienda la puente unified', 90.0, '15801-sierra-vista-ct-sierra vista middle-hacienda-la-puente-unified')]"
2394,197344514369,(626) 933-5100,,4,Sparks Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,15151 East Temple Ave.,Active,34.034620,-117.959822,"[('15151 east temple ave sparks elementary hacienda la puente unified', 90.0, '15151-east-temple-ave-sparks elementary-hacienda-la-puente-unified')]"
2395,197344514377,(626) 933-5001,,5,Sparks Middle (Hacienda la Puente Unified),Hacienda la Puente Unified,15100 Giordano St.,Active,34.036552,-117.956841,"[('15100 giordano st sparks middle hacienda la puente unified', 90.0, '15100-giordano-st-sparks middle-hacienda-la-puente-unified')]"
2396,197344569692,(626) 336-2821,,6,St. Joseph Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,15650 East Temple Ave.,Active,34.028311,-117.951459,"[('15650 east temple ave st  joseph elementary hacienda la puente unified', 87.85714285714286, '15650-east-temple-ave-st. joseph elementary-hacienda-la-puente-unified')]"
2397,19734456982771,(626) 968-0428,,7,St. Mark's Lutheran Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,2323 Las lomitas Dr.,Active,33.996460,-117.981572,"[('2323 las lomitas dr st  mark s lutheran elementary hacienda la puente unified', 88.16326530612244, ""2323-las-lomitas-dr-st. mark's lutheran elementary-hacienda-la-puente-unified"")]"
2398,1973445697,(626) 933-3200,,8,Sunset (Hacienda la Puente Unified),Hacienda la Puente Unified,800 North Tonopah Ave.,Active,34.045726,-117.966894,"[('800 north tonopah ave sunset hacienda la puente unified', 90.0, '800-north-tonopah-ave-sunset-hacienda-la-puente-unified')]"
2399,197344514385,(626) 933-3200,,9,Sunset Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,800 North Tonopah Ave.,Active,34.045726,-117.966894,"[('800 north tonopah ave sunset elementary hacienda la puente unified', 90.0, '800-north-tonopah-ave-sunset elementary-hacienda-la-puente-unified')]"
2400,197344572812,(626) 336-3334,,7,United Christian Education Center (Hacienda la Puente Unified),Hacienda la Puente Unified,16152 Gale Ave.,Active,34.007611,-117.954481,"[('16152 gale ave united christian education center hacienda la puente unified', 90.0, '16152-gale-ave-united christian education center-hacienda-la-puente-unified')]"
2401,197344568811,(626) 933-4700,,711,Valinda School of Academics (Hacienda la Puente Unified),Hacienda la Puente Unified,1030 Indian Summer Ave.,Active,34.036841,-117.930003,"[('1030 indian summer ave valinda school of academics hacienda la puente unified', 90.0, '1030-indian-summer-ave-valinda school of academics-hacienda-la-puente-unified')]"
2402,nan,,,712,Valley Alternative High (Continuation) (Hacienda la Puente Unified),Hacienda la Puente Unified,15430 Shadybend Dr.,,,,[]
2403,197344519965,(626) 933-3400,,713,Valley Community Day (Hacienda la Puente Unified),Hacienda la Puente Unified,15430 Shadybend Dr.,Active,34.011337,-117.971881,"[('15430 shadybend dr valley community day hacienda la puente unified', 90.0, '15430-shadybend-dr-valley community day-hacienda-la-puente-unified')]"
2404,197344566757,(626) 933-8100,,714,Wedgeworth Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,16949 Wedgeworth Dr.,Active,33.995880,-117.936705,"[('16949 wedgeworth dr wedgeworth elementary hacienda la puente unified', 90.0, '16949-wedgeworth-dr-wedgeworth elementary-hacienda-la-puente-unified')]"
2405,19734451939925,(626) 933-8800,,715,William Workman High (Hacienda la Puente Unified),Hacienda la Puente Unified,16303 East Temple Ave.,Active,34.028579,-117.937449,"[('16303 east temple ave william workman high hacienda la puente unified', 90.0, '16303-east-temple-ave-william workman high-hacienda-la-puente-unified')]"
2406,19734451995315,(626) 934-2910,,716,Willow Adult (Hacienda la Puente Unified),Hacienda la Puente Unified,14101 East Nelson Ave.,Active,34.043778,-117.979385,"[('14101 east nelson ave willow adult hacienda la puente unified', 90.0, '14101-east-nelson-ave-willow adult-hacienda-la-puente-unified')]"
2407,197344522396,(626) 933-5900,,717,Wing Lane Elementary (Hacienda la Puente Unified),Hacienda la Puente Unified,16605 Wing Ln.,Active,34.027975,-117.928745,"[('16605 wing ln wing lane elementary hacienda la puente unified', 90.0, '16605-wing-ln-wing lane elementary-hacienda-la-puente-unified')]"
