CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,Email,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,AdmEmail,LastUpDate
1.96473E+13,622710,14112,Active,Los Angeles,Los Angeles Unified,Horace Mann UCLA Community,7001 South Saint Andrews Place,7001 South Saint Andrews Pl.,Los Angeles,90047-1833,CA,7001 South Saint Andrews Place,7001 South Saint Andrews Pl.,Los Angeles,90047-1833,CA,(323) 541-1900,No Data,(323) 758-8203,No Data,No Data,42962,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,44724,44724,N,N,N,No Data,33.976593,-118.31225,Orlando,Johnson,omj0354@lausd.net,44096
1.96473E+13,622710,14113,Active,Los Angeles,Los Angeles Unified,Katherine Johnson STEM Academy,8701 Parkhill Drive,8701 Parkhill Dr.,Los Angeles,90045-3437,CA,8701 Parkhill Drive,8701 Parkhill Dr.,Los Angeles,90045-3437,CA,(323) 673-1230,No Data,No Data,No Data,http://kjstemacademy.org,42962,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44720,44720,N,N,N,No Data,33.957938,-118.42675,Kyle,Hunsberger,kmh8583@lausd.net,44056
1.96473E+13,622710,14117,Active,Los Angeles,Los Angeles Unified,Ednovate - Esperanza College Prep,319 North Humphreys Avenue,319 North Humphreys Ave.,East Los Angeles,90022-1422,CA,319 North Humphreys Avenue,319 North Humphreys Ave.,East Los Angeles,90022-1422,CA,(323) 459-0325,No Data,(323) 459-0326,ralanis@ednovate.org,http://www.ednovate.org/esperanza,42954,No Data,Y,1842,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44816,N,N,N,602004,34.038931,-118.17147,Rosa,Alanis,ralanis@uscesperanza.org,44582
1.96473E+13,622710,14104,Active,Los Angeles,Los Angeles Unified,Ednovate - Brio College Prep,350 South Figueroa Street Suite 100,350 South Figueroa St. Ste. 100,Los Angeles,90071-1115,CA,350 South Figueroa Street Suite 100,350 South Figueroa St. Ste. 100,Los Angeles,90071-1115,CA,(323) 446-2570,No Data,(323) 446-2571,jcho@ednovate.org,http://www.ednovate.org/brio,42954,No Data,Y,1843,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44816,N,N,N,601799,34.053718,-118.255,Sarah,Tenorio,stenorio@uscbrio.org,44582
1.96473E+13,622710,14102,Active,Los Angeles,Los Angeles Unified,Maywood Center for Enriched Studies,5800 King Avenue,5800 King Ave.,Maywood,90270-2928,CA,5800 King Avenue,5800 King Ave.,Maywood,90270-2928,CA,(323) 210-1412,No Data,(323) 773-3001,No Data,http://maces-lausd-ca.schoolloop.com,42962,No Data,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,ELEMHIGH,Elementary-High Combination,44724,44724,N,Y,N,No Data,33.987863,-118.18326,Gabriel,Duran,gduran@lausd.net,44414
1.96473E+13,622710,14196,Active,Los Angeles,Los Angeles Unified,WISH Community,6550 West 80th Street,6550 West 80th St.,Los Angeles,90045-1127,CA,6550 West 80th Street,6550 West 80th St.,Los Angeles,90045-1127,CA,(310) 642-9474,No Data,(310) 598-7770,info@wishcharter.org,http://www.wishcharter.org,42962,No Data,Y,1627,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,602213,33.96779,-118.40387,Jessica,Oney,joney@wishcharter.org,44344
1.96473E+13,622710,12162,Active,Los Angeles,Los Angeles Unified,ISANA Himalia Academy,4607 South Central Avenue,4607 South Central Ave.,Los Angeles,90011-5456,CA,3580 Wilshire Boulevard Suite 1130,3580 Wilshire Blvd. Ste. 1130,Los Angeles,90010,CA,(323) 231-7005,No Data,(323) 231-1255,nshaiq@isanaacademies.org,http://isanaacademies.org/,42962,No Data,Y,1858,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,601507,34.001863,-118.253,Autrilla,Gillis,agillis@isanaacademies.org,44658
1.96473E+13,622710,14106,Active,Los Angeles,Los Angeles Unified,Boys Academic Leadership Academy,1511 West 110th Street,1511 West 110th St.,Los Angeles,90047-4912,CA,1511 West 110th Street,1511 West 110th St.,Los Angeles,90047-4912,CA,(323) 820-6231,No Data,(323) 820-6232,No Data,http://boysacademicleadership-lausd-ca.schoolloop.com,42962,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,44723,44722,N,N,N,No Data,33.936028,-118.30312,Douglas,Brown,dcb7695@lausd.net,44428
1.96473E+13,622710,14315,Active,Los Angeles,Los Angeles Unified,STEM Preparatory Elementary,1374 West 35th Street,1374 West 35th St.,Los Angeles,90007-3410,CA,1374 West 35th Street,1374 West 35th St.,Los Angeles,90007-3410,CA,(323) 998-0950,No Data,(323) 337-8323,info@stem-prep.org,http://www.stemprepelementary.org,43313,No Data,Y,1925,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,602045,34.024325,-118.29966,Gilliane,Holt,gholt@stem-prep.org,44060
1.96473E+13,622710,14422,Active,Los Angeles,Los Angeles Unified,Rise Kohyang Elementary,600 South La Fayette Park Place 1st Floor,600 South La Fayette Park Pl. 1st Fl.,Los Angeles,90057-3243,CA,600 South La Fayette Park Place 3rd Floor,600 South La Fayette Park Pl. 3rd Fl.,Los Angeles,90057,CA,(323) 954-9957,4214,No Data,info@brightstarschools.org,http://www.brightstarschools.org/rkes,43696,No Data,Y,1927,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-2,K-1,C,N,N,601721,34.062428,-118.28217,Kaitlin,Allen,kcurryallen@brightstarschools.org,44629
1.96473E+13,622710,14307,Active,Los Angeles,Los Angeles Unified,University Pathways Medical Magnet Academy,11227 South San Pedro Street,11227 South San Pedro St.,Los Angeles,90061-2566,CA,11227 South San Pedro Street,11227 South San Pedro St.,Los Angeles,90061-2566,CA,(323) 241-4060,No Data,(323) 418-0778,No Data,No Data,43326,No Data,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,44816,44816,N,Y,N,No Data,33.932721,-118.26992,Mario,Torres,mxt18371@lausd.net,44414
1.96473E+13,622710,14289,Active,Los Angeles,Los Angeles Unified,University Pathways Public Service Academy,1415 Firestone Boulevard,1415 Firestone Blvd.,Los Angeles,90001-3854,CA,1415 Firestone Boulevard,1415 Firestone Blvd.,Los Angeles,90001-3854,CA,(323) 277-1800,No Data,(323) 277-1810,No Data,No Data,43326,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44816,N,N,N,No Data,33.961125,-118.24902,Amen,Rahh,amen.rahh@lausd.net,44056
1.96473E+13,622710,14296,Active,Los Angeles,Los Angeles Unified,California Creative Learning Academy MS,2709 Media Center Drive,2709 Media Center Dr.,Los Angeles,90065-1700,CA,2709 Media Center Drive,2709 Media Center Dr.,Los Angeles,90065-1700,CA,(323) 539-2810,No Data,(323) 539-2815,linda@losfelizarts.org,http://www.losfelizarts.org,43339,No Data,Y,1960,Directly funded,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44720,44720,N,N,N,601735,34.110706,-118.24525,Linda,Lee,linda@losfelizarts.org,44620
1.96473E+13,622710,14225,Active,Los Angeles,Los Angeles Unified,High Tech LA Middle,"5435 Vesper Avenue, Room B50","5435 Vesper Ave., Rm. B50",Van Nuys,91411-3738,CA,17111 Victory Boulevard,17111 Victory Blvd.,Van Nuys,91406,CA,(818) 583-6229,No Data,(818) 230-5381,ms.garber@ht-la.org,http://www.htla-ms.org,43318,No Data,Y,1929,Directly funded,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44720,44720,N,N,N,601787,34.169504,-118.45123,Curtis,Bruno,cbruno@htla-ms.org,44406
1.96473E+13,622710,14271,Active,Los Angeles,Los Angeles Unified,Learning by Design Charter,7019 South Van Ness Avenue,7019 South Van Ness Ave.,Los Angeles,90047-1659,CA,"10736 Jefferson Boulevard, Suite 119","10736 Jefferson Blvd., Ste. 119",Los Angeles,90230,CA,(323) 903-5712,No Data,No Data,info@learningbydesignschools.org,http://www.learningbydesignschools.org,43326,No Data,Y,1959,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,602090,33.975705,-118.31802,Charla,Austin-Harris,charris@lbdschools.org,44431
1.96473E+13,622710,14221,Active,Los Angeles,Los Angeles Unified,Vox Collegiate of Los Angeles,1100 West Manchester Avenue,1100 West Manchester Ave.,Los Angeles,90044-3430,CA,1100 West Manchester Avenue,1100 West Manchester Ave.,Los Angeles,90044-3430,CA,(323) 570-2915,No Data,(323) 570-2910,info@voxcollegiate.org,http://www.voxcollegiate.org,43332,No Data,Y,1917,Directly funded,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44720,44720,N,N,N,601974,33.959629,-118.29418,TyAnthony,Davis,tdavis@voxcollegiate.org,44056
1.96473E+13,622710,14253,Active,Los Angeles,Los Angeles Unified,Matrix for Success Academy,1010 East 34th Street,1010 East 34th St.,Los Angeles,90011-2527,CA,1010 East 34th Street,1010 East 34th St.,Los Angeles,90011-2527,CA,(323) 897-5971,No Data,(323) 797-5049,No Data,http://www.matrix4success.org,43290,No Data,Y,1961,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44846,N,N,Y,602396,34.012475,-118.25769,Margret,Woelke,mwoelke@matrix4success.org,44725
1.96473E+13,622710,14281,Active,Los Angeles,Los Angeles Unified,Stella Elementary Charter Academy,2636 S. Mansfield Avenue,2636 S. Mansfield Ave.,Los Angeles,90016-3512,CA,600 South La Fayette Park Place Third Floor,600 South La Fayette Park Pl. Third Fl.,Los Angeles,90057,CA,(213) 340-6700,No Data,(323) 978-2423,mkaplan@brightstarschools.org,http://www.brightstarschools.org/seca,43332,No Data,Y,1866,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-4,K-3,N,N,N,602322,34.03156,-118.35235,Gene,Castro,gcastro@brightstarschools.org,44701
1.96473E+13,622710,14248,Active,Los Angeles,Los Angeles Unified,Valley International Preparatory High,18827 Roscoe Boulevard,18827 Roscoe Blvd.,Northridge,91324-4545,CA,18827 Roscoe Boulevard,18827 Roscoe Blvd.,Northridge,91324-4545,CA,(818) 306-2136,No Data,(818) 337-0414,info@viphs.org,http://www.viphs.org,43327,No Data,Y,1926,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44816,N,N,N,601953,34.221079,-118.54359,Michael,Horne,mhorne@viphs.org,44504
1.96473E+13,622710,14313,Active,Los Angeles,Los Angeles Unified,TEACH Preparatory Mildred S. Cunningham & Edith H. Morris Elementary,8505 South Western Avenue,8505 South Western Ave.,Los Angeles,90047-3053,CA,8505 South Western Avenue,8505 South Western Ave.,Los Angeles,90047-3053,CA,(323) 872-0708,No Data,(323) 351-2330,prep@teachps.org,http://prep.teachpublicschools.org,43325,No Data,Y,2004,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-1,K-3,N,N,N,601575,33.960687,-118.30939,Sharon,Rhee,srhee@teachps.org,44389
1.96473E+13,622710,14441,Active,Los Angeles,Los Angeles Unified,Equitas Academy 6,631 South Commonwealth Avenue,631 South Commonwealth Ave.,Los Angeles,90005-2410,CA,1700 West Pico Boulevard,1700 West Pico Blvd.,Los Angeles,90015-2410,CA,(213) 201-5936,No Data,(213) 652-4444,elinick@equitasacademy.org,http://eq6.equitasacademy.org,44082,No Data,Y,2030,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-4,K,N,N,N,602504,34.062426,-118.28587,Malka,Borrego,mborrego@equitasacademy.org,44652
1.96473E+13,622710,14410,Active,Los Angeles,Los Angeles Unified,KIPP Pueblo Unido,3759 East 57th Street,3759 East 57th St.,Maywood,90270-2614,CA,3601 East First Street,3601 East First St.,Los Angeles,90062,CA,(323) 364-6537,No Data,(323) 364-9150,tmizokami@kippla.org,http://www.kippsocal.org/pueblo/index,43690,No Data,Y,2041,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-6,N,N,N,602496,33.990858,-118.19641,Katelyn,Johnson,kjohnson@kippsocal.org,44694
1.96473E+13,622710,14424,Active,Los Angeles,Los Angeles Unified,Vista Horizon Global Academy,980 South Hobart Boulevard,980 South Hobart Blvd.,Los Angeles,90006-1220,CA,980 South Hobart Boulevard,980 South Hobart Blvd.,Los Angeles,90006-1220,CA,(213) 224-6800,No Data,(213) 224-6638,dwilson@vistacharterps.org,http://www.vistahorizonglobal.org,43647,No Data,Y,2043,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,602515,34.053174,-118.30599,Michael,Rosner,mrosner@vistacharterps.org,44068
1.96473E+13,622710,14408,Active,Los Angeles,Los Angeles Unified,Scholarship Prep - South Bay,24910 S. Avalon Boulevard,24910 S. Avalon Blvd.,Wilmington,90744-1029,CA,24910 S. Avalon Boulevard,24910 S. Avalon Blvd.,Wilmington,90744-1029,CA,(424) 251-9089,No Data,(424) 251-5953,info@scholarshipschools.org,http://southbay.scholarshipschools.org,43696,No Data,Y,2042,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,602493,33.799742,-118.2636,Jason,Watts,jwatts@scholarshipschools.org,44670
1.96473E+13,622710,14430,Active,Los Angeles,Los Angeles Unified,Equitas Academy 5,1050 Beacon Avenue,1050 Beacon Ave.,Los Angeles,90015-1910,CA,1050 Beacon Avenue,1050 Beacon Ave.,Los Angeles,90015-1910,CA,(213) 201-5934,No Data,(213) 652-4444,No Data,http://eq5.equitasacademy.org,43711,No Data,Y,2040,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-4,K-1,N,N,N,602522,34.048537,-118.27591,Malka,Borrego,mborrego@equitasacademy.org,44488
1.96473E+13,622710,14480,Active,Los Angeles,Los Angeles Unified,Citizens of the World Charter School West Valley,19452 Hart Street,19452 Hart St.,Reseda,91335-3735,CA,19452 Hart Street,19452 Hart St.,Reseda,91335,CA,(818) 330-3050,No Data,No Data,enrollment-westvalley@cwclosangeles.org,http://www.cwcwestvalley.org/,44067,No Data,Y,2082,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-1,N,N,N,602531,34.196083,-118.55711,Jennifer,Mansfield,jmansfield@cwclosangeles.org,44671
1.96473E+13,622710,14510,Active,Los Angeles,Los Angeles Unified,El Rio Community,2635 Pasadena Avenue,2635 Pasadena Ave.,Los Angeles,90031-2323,CA,2635 Pasadena Avenue,2635 Pasadena Ave.,Los Angeles,90031-2323,CA,(323) 366-0166,No Data,No Data,friendsofelrio@gmail.com,http://www.elrioschool.org,44082,No Data,Y,2080,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-3,N,N,N,602546,34.078001,-118.2157,Katie,Chau,katie.chau@elrioschool.org,44582
1.96473E+13,622710,14456,Active,Los Angeles,Los Angeles Unified,Valley Oaks Center for Enriched Studies,9171 Telfair Avenue,9171 Telfair Ave.,Sun Valley,91352-1844,CA,9171 Telfair Avenue,9171 Telfair Ave.,Sun Valley,91352,CA,(818) 394-4600,No Data,(818) 767-8125,vocesmagnet@lausd.net,http://vocesmagnet.org,44060,No Data,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,ELEMHIGH,Elementary-High Combination,44724,44724,C,Y,N,No Data,34.23604,-118.39702,Tadeo,Climaco,tclimaco@lausd.net,44482
1.96473E+13,622710,14511,Active,Los Angeles,Los Angeles Unified,Invictus Leadership Academy,6715 South Western Avenue,6715 South Western Ave.,Los Angeles,90047-1837,CA,9920 Compton Avenue,9920 Compton Ave.,Los Angeles,90002,CA,(323) 615-4243,No Data,No Data,dr.d@invictusla.com,http://www.invictusla.com,44063,No Data,Y,2088,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,C,N,N,602547,33.978122,-118.30923,LaTonya,Derbigny,dr.d@invictusla.com,44482
1.96473E+13,622710,14489,Active,Los Angeles,Los Angeles Unified,Ednovate - South LA College Prep,700 Wilshire Boulevard Suite 400,700 Wilshire Blvd. Ste. 400,Los Angeles,90017-3837,CA,700 Wilshire Boulevard Suite 400,700 Wilshire Blvd. Ste. 400,Los Angeles,90017,CA,(213) 377-9377,No Data,No Data,No Data,http://www.ednovate.org/south-la,44013,No Data,Y,2087,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,9,N,N,N,602540,34.048625,-118.25745,Ally,Wright,awright@southlaprep.org,44504
1.96473E+13,622710,14582,Active,Los Angeles,Los Angeles Unified,Citizens of the World Charter School East Valley,12020 Burbank Boulevard,12020 Burbank Blvd.,Valley Village,91607-1811,CA,12020 Burbank Boulevard,12020 Burbank Blvd.,Valley Village,91607-1811,CA,(818) 698-3848,No Data,No Data,data@cwclosangeles.org,http://cwceastvalley.org/,44431,No Data,Y,2081,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,No Data,N,N,N,602567,34.171429,-118.3954,Cecilia,Wong,cwong@cwclosangeles.org,44671
1.96473E+13,622710,2802,Active,Los Angeles,Los Angeles Unified,William Tell Aggeler Opportunity High,21050 Plummer Street,21050 Plummer St.,Chatsworth,91311-4903,CA,21050 Plummer Street,21050 Plummer St.,Chatsworth,91311-4903,CA,(818) 341-1232,No Data,(818) 349-1404,No Data,No Data,14062,No Data,N,No Data,No Data,54,Unified School District,13,Opportunity Schools,OPP,Opportunity School,HS,High School,44754,44785,N,N,Y,No Data,34.242728,-118.5927,Alex,Placencio,alex.placencio@lausd.net,44056
1.96473E+13,622710,3214,Active,Los Angeles,Los Angeles Unified,Harris Newmark Continuation,1575 West Second Street,1575 West Second St.,Los Angeles,90026-5701,CA,1575 West Second Street,1575 West Second St.,Los Angeles,90026-5701,CA,(213) 241-4480,No Data,(213) 241-4483,No Data,http://www.newmarkhighschool.com/,26846,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,44816,44816,C,N,N,No Data,34.061133,-118.26488,Ezequiel,Gonzalez,ezequiel.gonzalez@lausd.net,44056
1.96473E+13,622710,2908,Active,Los Angeles,Los Angeles Unified,Central High,716 East 14th Street,716 East 14th St.,Los Angeles,90021-2114,CA,716 East 14th Street,716 East 14th St.,Los Angeles,90021-2114,CA,(213) 745-1901,No Data,(213) 748-3458,No Data,http://www.centralhs-lausd-ca.schoolloop.com,26846,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,44816,44816,C,N,N,No Data,34.031856,-118.25387,Robert,Jeffers,rmj0829@lausd.net,44428
1.96473E+13,622710,3477,Active,Los Angeles,Los Angeles Unified,Whitney Young Continuation,3051 West 52nd Street,3051 West 52nd St.,Los Angeles,90043-4838,CA,3051 West 52nd Street,3051 West 52nd St.,Los Angeles,90043-4838,CA,(323) 296-3258,No Data,(323) 292-6595,No Data,No Data,26481,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,44816,44816,C,N,N,No Data,33.995062,-118.32638,Wanda,Robinson,wrr7131@lausd.net,44056
1.96473E+13,622710,3435,Active,Los Angeles,Los Angeles Unified,View Park Continuation,4701 Rodeo Road,4701 Rodeo Rd.,Los Angeles,90016-4713,CA,4701 Rodeo Road,4701 Rodeo Rd.,Los Angeles,90016-4713,CA,(323) 292-0331,No Data,(323) 292-7920,No Data,http://www.viewparkconths-lausd-ca.schoolloop.com,26846,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,44816,44846,C,N,N,No Data,34.02155,-118.34783,John,Sims,jes2616@lausd.net,44056
