CDS Code,County,District,School,Status,Closed Date,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Phone,Phone Extension,Email
19647336934707,Los Angeles,Los Angeles Unified,Dubnoff School,Closed,7/1/2021,Information Redacted,Information Redacted,Information Redacted,7/1/2021,Information Redacted,North Hills,CA,Information Redacted,No Data,Information Redacted
19647337043045,Los Angeles,Los Angeles Unified,Dubnoff School,Active,No Data,www.dubnoffschool.org,34.231672,-118.466167,6/27/2022,15314 Rayen St.,North Hills,CA,(818) 893-4750,No Data,shawn.welch@dubnoffschool.com
19647336141105,Los Angeles,Los Angeles Unified,Durboraw Institute of Learning,Closed,3/2/2012,No Data,No Data,No Data,3/2/2012,Information Redacted,Northridge,CA,Information Redacted,No Data,No Data
19647336016828,Los Angeles,Los Angeles Unified,Dyer Street Elementary,Active,No Data,www.dyerstreets-lausd-ca.schoolloop.com,34.300293,-118.447999,11/5/2021,14500 Dyer St.,Sylmar,CA,(818) 367-1932,No Data,No Data
19647331931427,Los Angeles,Los Angeles Unified,E. Manfred Evans Community Adult,Active,No Data,No Data,34.064080,-118.245784,2/18/2022,717 North Figueroa St.,Los Angeles,CA,(213) 613-7900,No Data,No Data
19647336139950,Los Angeles,Los Angeles Unified,Eagle Rock Christian Academy,Closed,6/30/2021,No Data,Information Redacted,Information Redacted,6/30/2021,Information Redacted,Los Angeles,CA,Information Redacted,No Data,Information Redacted
19647336016836,Los Angeles,Los Angeles Unified,Eagle Rock Elementary,Active,No Data,www.eaglerockelementary.org,34.135586,-118.212091,11/5/2021,2057 Fair Park Ave.,Los Angeles,CA,(323) 254-6851,No Data,No Data
19647336102123,Los Angeles,Los Angeles Unified,Eagle Rock Gifted Magnet,Active,No Data,No Data,No Data,No Data,8/12/2022,1750 Yosemite Dr.,Los Angeles,CA,No Data,No Data,No Data
19647331932540,Los Angeles,Los Angeles Unified,Eagle Rock High,Active,No Data,www.erhs.la,34.133337,-118.206033,2/17/2022,1750 Yosemite Dr.,Los Angeles,CA,(323) 340-3500,No Data,No Data
19647336102115,Los Angeles,Los Angeles Unified,Eagle Rock Highly Gifted Magne,Merged,11/27/1987,No Data,No Data,No Data,6/24/1999,2057 Fair Park Ave.,Los Angeles,CA,No Data,No Data,No Data
19647336998652,Los Angeles,Los Angeles Unified,"Eagle Rock Montessori, Inc.",Closed,7/13/2006,No Data,No Data,No Data,7/13/2006,Information Redacted,Los Angeles,CA,Information Redacted,No Data,No Data
19647336104186,Los Angeles,Los Angeles Unified,Eagle Rock Sr. High Sch. Highl,Merged,11/23/1987,No Data,No Data,No Data,6/24/1999,1750 Yosemite Dr.,Los Angeles,CA,No Data,No Data,No Data
19647331932318,Los Angeles,Los Angeles Unified,Eagle Tree Continuation,Active,No Data,No Data,33.820934,-118.275473,11/5/2021,22628 South Main St.,Carson,CA,(310) 549-0970,No Data,No Data
19647330127803,Los Angeles,Los Angeles Unified,Early College Academy-LA Trade Tech College,Active,No Data,www.ecalattc.org,34.033179,-118.270060,11/5/2021,400 West Washington Blvd.,Los Angeles,CA,(213) 763-3685,No Data,No Data
19647336140743,Los Angeles,Los Angeles Unified,East Beverly High School,Closed,5/5/2018,No Data,Information Redacted,Information Redacted,5/5/2018,Information Redacted,Los Angeles,CA,Information Redacted,No Data,Information Redacted
19647336977730,Los Angeles,Los Angeles Unified,East Los Angeles Light and Life Christian School,Closed,5/23/2013,No Data,No Data,No Data,5/23/2013,Information Redacted,Los Angeles,CA,Information Redacted,No Data,Information Redacted
19647331930858,Los Angeles,Los Angeles Unified,East Los Angeles Occupational,Active,No Data,No Data,34.055868,-118.205901,2/22/2019,2100 Marengo St.,Los Angeles,CA,(323) 276-7000,No Data,No Data
19647330122374,Los Angeles,Los Angeles Unified,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,Active,No Data,http://elara.info,34.041554,-118.175474,11/5/2021,4211 Dozier St.,Los Angeles,CA,(323) 265-6760,No Data,No Data
19647331932458,Los Angeles,Los Angeles Unified,East Los Angeles Skills Center,Closed,6/30/2020,No Data,34.068821,-118.197585,7/1/2020,3921 Selig Pl.,Los Angeles,CA,Information Not Available,No Data,No Data
19647336069165,Los Angeles,Los Angeles Unified,East Valley (MH),Closed,3/22/1989,No Data,No Data,No Data,6/24/1999,10952 Whipple St.,North Hollywood,CA,No Data,No Data,No Data
19647337093297,Los Angeles,Los Angeles Unified,East Valley Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Winnetka,CA,Information Redacted,No Data,Information Redacted
19647330112037,Los Angeles,Los Angeles Unified,East Valley Senior High,Active,No Data,www.eastvalleyhs.net,34.170560,-118.370364,11/5/2021,5525 Vineland Ave.,North Hollywood,CA,(818) 753-4400,No Data,No Data
19647336016844,Los Angeles,Los Angeles Unified,Eastman Avenue Elementary,Active,No Data,www.eastmanavenueelementary.com,34.018823,-118.185833,11/5/2021,4112 East Olympic Blvd.,Los Angeles,CA,(323) 269-0456,No Data,No Data
19647336905095,Los Angeles,Los Angeles Unified,Ebony Learning Tree,Closed,7/13/2006,No Data,No Data,No Data,7/13/2006,Information Redacted,Los Angeles,CA,Information Redacted,No Data,No Data
19647330135723,Los Angeles,Los Angeles Unified,Ednovate - Brio College Prep,Active,No Data,www.ednovate.org/brio,34.053718,-118.255002,1/21/2022,350 South Figueroa St. Ste. 100,Los Angeles,CA,(323) 446-2570,No Data,jcho@ednovate.org
19647330132282,Los Angeles,Los Angeles Unified,Ednovate-East College Prep,Active,No Data,http://ednovate.org/east,34.070120,-118.199685,1/21/2022,3825 N Mission Rd,Los Angeles,CA,(323) 285-1441,No Data,No Data
19647330135715,Los Angeles,Los Angeles Unified,Ednovate - Esperanza College Prep,Active,No Data,www.ednovate.org/esperanza,34.038931,-118.171477,1/21/2022,319 North Humphreys Ave.,East Los Angeles,CA,(323) 459-0325,No Data,ralanis@ednovate.org
19647330140129,Los Angeles,Los Angeles Unified,Ednovate - South LA College Prep,Active,No Data,www.ednovate.org/south-la,34.048625,-118.257459,2/16/2022,700 Wilshire Blvd. Ste. 400,Los Angeles,CA,(213) 377-9377,No Data,No Data
19647330125864,Los Angeles,Los Angeles Unified,Ednovate - USC Hybrid High College Prep,Active,No Data,https://ednovate.org/hybrid,34.013426,-118.291821,3/25/2022,3939 S. Vermont Ave.,Los Angeles,CA,(213) 929-1046,No Data,No Data
19647331995778,Los Angeles,Los Angeles Unified,Edutrain,Closed,6/30/1995,No Data,No Data,No Data,6/22/2011,"222 South Hill St., 4th Fl.",Los Angeles,CA,Information Not Available,No Data,No Data
19647330117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,Active,No Data,www.roybaltitans.net,34.061984,-118.254566,11/5/2021,1200 West Colton St.,Los Angeles,CA,(213) 580-6400,No Data,No Data
99647330117051,Los Angeles,Los Angeles Unified,Edward R Roybal LC Innov Cine Arts/Music Prod Magnet,Active,No Data,www.roybaltitans.net,34.061984,-118.254566,11/5/2021,1200 West Colton St.,Los Angeles,CA,(213) 580-6400,No Data,No Data
19647336061527,Los Angeles,Los Angeles Unified,Edwin Markham Middle,Active,No Data,www.newmarkham.com,33.941417,-118.244897,11/5/2021,1650 East 104th St.,Los Angeles,CA,(323) 568-5500,No Data,No Data
99647336061527,Los Angeles,Los Angeles Unified,Edwin Markham Middle School Health Careers Magnet,Active,No Data,www.newmarkham.com,33.941417,-118.244897,11/5/2021,1650 East 104th St.,Los Angeles,CA,(323) 568-5500,No Data,No Data
99647336061528,Los Angeles,Los Angeles Unified,Edwin Markham Middle School Visual/Performing Arts Magnet,Active,No Data,www.newmarkham.com,33.941417,-118.244897,11/5/2021,1650 East 104th St.,Los Angeles,CA,(323) 568-5500,No Data,No Data
19647336977771,Los Angeles,Los Angeles Unified,"Egremont Schools, Inc.",Active,No Data,No Data,34.257111,-118.566167,10/21/2021,19850 Devonshire St.,Chatsworth,CA,(818) 363-7803,No Data,info@egremont.org
19647337081607,Los Angeles,Los Angeles Unified,"EKO MULTI-PURPOSE CENTER, INC.",Closed,8/12/2004,No Data,No Data,No Data,8/12/2004,Information Redacted,COMPTON,CA,Information Redacted,No Data,No Data
19647331932623,Los Angeles,Los Angeles Unified,El Camino Real Charter High,Active,No Data,http://ecrchs.net,34.169285,-118.643353,11/5/2021,5440 Valley Cir. Blvd.,Woodland Hills,CA,(818) 595-7500,No Data,No Data
19647331930957,Los Angeles,Los Angeles Unified,El Camino Real Community Adult,Closed,6/30/2016,No Data,34.194408,-118.594649,10/23/2019,21213 Vanowen St.,Canoga Park,CA,Information Not Available,No Data,No Data
19647336016851,Los Angeles,Los Angeles Unified,El Dorado Avenue Elementary,Active,No Data,www.eldoradoelementary.com,34.301564,-118.465775,11/5/2021,12749 El Dorado Ave.,Sylmar,CA,(818) 367-5816,No Data,No Data
19647336016869,Los Angeles,Los Angeles Unified,El Oro Way Charter For Enriched Studies,Active,No Data,www.eloroway-lausd-ca.schoolloop.com/,34.293282,-118.505119,11/5/2021,12230 El Oro Way,Granada Hills,CA,(818) 360-2288,No Data,No Data
19647330140004,Los Angeles,Los Angeles Unified,El Rio Community,Active,No Data,www.elrioschool.org,34.078001,-118.215701,3/25/2022,2635 Pasadena Ave.,Los Angeles,CA,(323) 366-0166,No Data,friendsofelrio@gmail.com
19647336016877,Los Angeles,Los Angeles Unified,El Sereno Elementary,Active,No Data,https://elsereno-lausd-ca.schoolloop.com/,34.089683,-118.177385,11/5/2021,3838 Rosemead Ave.,Los Angeles,CA,(323) 222-3389,No Data,No Data
19647336099618,Los Angeles,Los Angeles Unified,El Sereno Junior Fundamental M,Merged,11/23/1987,No Data,No Data,No Data,6/24/1999,2839 N. Eastern Ave.,Los Angeles,CA,No Data,No Data,No Data
19647336102206,Los Angeles,Los Angeles Unified,El Sereno Junior High Magnet,Merged,11/23/1987,No Data,No Data,No Data,6/24/1999,2839 N. Eastern Ave.,Los Angeles,CA,No Data,No Data,No Data
19647336100176,Los Angeles,Los Angeles Unified,El Sereno Junior Magnet Center,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,2839 N. Eastern Ave.,Los Angeles,CA,No Data,No Data,No Data
19647336068431,Los Angeles,Los Angeles Unified,El Sereno Middle,Active,No Data,www.lausd.k12.ca.us/El_Sereno_MS,34.079428,-118.178092,11/5/2021,2839 North Eastern Ave.,Los Angeles,CA,(323) 224-4700,No Data,No Data
99647336068431,Los Angeles,Los Angeles Unified,El Sereno Middle School Env Sci/Humanitarian Magnet,Active,No Data,www.lausd.k12.ca.us/El_Sereno_MS,34.079428,-118.178092,11/5/2021,2839 North Eastern Ave.,Los Angeles,CA,(323) 224-4700,No Data,No Data
99647336068432,Los Angeles,Los Angeles Unified,El Sereno Middle School Science/Tech/Math Magnet,Active,No Data,www.lausd.k12.ca.us/El_Sereno_MS,34.079428,-118.178092,11/5/2021,2839 North Eastern Ave.,Los Angeles,CA,(323) 224-4700,No Data,No Data
19647337104300,Los Angeles,Los Angeles Unified,Elan International,Closed,5/24/2005,No Data,No Data,No Data,5/24/2005,Information Redacted,Chatsworth,CA,Information Redacted,No Data,No Data
19647336148399,Los Angeles,Los Angeles Unified,Elements Montessori,Closed,5/12/2016,No Data,Information Redacted,Information Redacted,5/12/2016,Information Redacted,Woodland Hills,CA,Information Redacted,No Data,Information Redacted
19647336016885,Los Angeles,Los Angeles Unified,Elizabeth Learning Center,Active,No Data,www.elizabethlc.org,33.962874,-118.182499,11/5/2021,4811 Elizabeth St.,Cudahy,CA,(323) 271-3600,No Data,No Data
99647336016885,Los Angeles,Los Angeles Unified,Elizabeth LC DL Two-Way Im Arabic,Active,No Data,www.elizabethlc.org,33.962874,-118.182499,11/5/2021,4811 Elizabeth St.,Cudahy,CA,(323) 271-3600,No Data,No Data
19647336118186,Los Angeles,Los Angeles Unified,Ellen Ochoa Learning Center,Active,No Data,No Data,33.966959,-118.177605,11/5/2021,5027 Live Oak St.,Cudahy,CA,(323) 869-1300,No Data,No Data
99647336118186,Los Angeles,Los Angeles Unified,Ellen Ochoa LC DL Two-Way Im Spanish,Active,No Data,No Data,33.966959,-118.177605,11/5/2021,5027 Live Oak St.,Cudahy,CA,(323) 869-1300,No Data,No Data
19647331931955,Los Angeles,Los Angeles Unified,Ellington (Duke) High (Continuation),Active,No Data,www.dukeellingtonhs-lausd-ca.schoolloop.com,33.935568,-118.303364,11/5/2021,1541 West 110th St.,Los Angeles,CA,(323) 418-4130,No Data,No Data
19647336016893,Los Angeles,Los Angeles Unified,Elysian Heights ES Arts Magnet,Active,No Data,www.elysian-lausd-ca.schoolloop.com,34.089081,-118.249405,11/5/2021,1562 Baxter St.,Los Angeles,CA,(323) 665-6315,No Data,No Data
19647336160766,Los Angeles,Los Angeles Unified,Emek Early Childhood Center,Active,No Data,No Data,34.168120,-118.410720,6/27/2022,12732 Chandler Blvd,Valley Village,CA,(818) 980-0155,No Data,bzachariash@emek.org
19647336961049,Los Angeles,Los Angeles Unified,Emek Hebrew Day School,Active,No Data,No Data,34.165307,-118.468639,6/27/2022,15365 Magnolia Blvd,Sherman Oaks,CA,(818) 783-3663,No Data,info@emek.org
19647336016901,Los Angeles,Los Angeles Unified,Emelita Street Elementary,Active,No Data,https://www.emelitaes.com,34.176518,-118.523109,11/5/2021,17931 Hatteras St.,Encino,CA,(818) 342-6353,No Data,No Data
19647336100036,Los Angeles,Los Angeles Unified,Emerson (Ralph Waldo) Junior M,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,1650 Selby Ave.,Los Angeles,CA,No Data,No Data,No Data
19647336201818,Los Angeles,Los Angeles Unified,Emerson Academy for Arts and Sciences,Closed,4/30/2019,No Data,Information Redacted,Information Redacted,4/30/2019,Information Redacted,Studio City,CA,Information Redacted,No Data,Information Redacted
19647336057988,Los Angeles,Los Angeles Unified,Emerson Community Charter,Active,No Data,http://emersonms-lausd-ca.schoolloop.com,34.053268,-118.435982,11/5/2021,1650 Selby Ave.,Los Angeles,CA,(310) 234-3100,No Data,No Data
19647336016919,Los Angeles,Los Angeles Unified,Emerson Manor Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,8810 Emerson Ave.,Los Angeles,CA,No Data,No Data,No Data
19647336162200,Los Angeles,Los Angeles Unified,Emet Learning Center,Active,No Data,No Data,34.162801,-118.400656,11/6/2021,12258 Otsego St.,Valley Village,CA,(310) 293-3949,No Data,tallyelkiss@gmail.com
19647336159057,Los Angeles,Los Angeles Unified,Empowered Learning Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Encino,CA,Information Redacted,No Data,Information Redacted
19647336016927,Los Angeles,Los Angeles Unified,Enadia Way Elementary,Closed,9/22/1984,No Data,No Data,No Data,6/24/1999,22944 Enadia Way,Canoga Park,CA,No Data,No Data,No Data
19647330117036,Los Angeles,Los Angeles Unified,Enadia Way Technology Charter,Active,No Data,www.enadiaway.org,34.200001,-118.625725,11/5/2021,22944 Enadia Way,West Hills,CA,(818) 595-3900,No Data,No Data
19647336016935,Los Angeles,Los Angeles Unified,Encino Charter Elementary,Active,No Data,https://encinoes.org,34.161765,-118.502070,2/10/2022,16941 Addison St.,Encino,CA,(818) 784-1762,No Data,No Data
19647330122382,Los Angeles,Los Angeles Unified,Engineering and Technology Academy at Esteban E. Torres High No. 3,Active,No Data,No Data,34.041554,-118.175474,11/5/2021,4211 Dozier St.,Los Angeles,CA,(323) 265-6795,No Data,No Data
19647330122275,Los Angeles,Los Angeles Unified,Environmental and Social Policy Magnet,Closed,6/30/2017,No Data,34.074707,-118.204037,6/30/2017,3501 North Broadway,Los Angeles,CA,Information Not Available,No Data,No Data
19647330126169,Los Angeles,Los Angeles Unified,Equitas Academy #2,Active,No Data,http://equitasacademy.org,34.057891,-118.285030,7/21/2022,2723 West 8th St.,Los Angeles,CA,(213) 201-5940,No Data,No Data
19647330129650,Los Angeles,Los Angeles Unified,Equitas Academy #3 Charter,Active,No Data,http://eq3.equitasacademy.org,34.048537,-118.275910,7/21/2022,1050 Beacon Ave.,Los Angeles,CA,(213) 204-0344,No Data,No Data
19647330133686,Los Angeles,Los Angeles Unified,Equitas Academy 4,Active,No Data,http://eq4.equitasacademy.org,34.058883,-118.281684,7/21/2022,2501 West 7th St.,Los Angeles,CA,(213) 201-5934,No Data,No Data
19647330139121,Los Angeles,Los Angeles Unified,Equitas Academy 5,Active,No Data,http://eq5.equitasacademy.org,34.048537,-118.275910,7/21/2022,1050 Beacon Ave.,Los Angeles,CA,(213) 201-5934,No Data,No Data
19647330138883,Los Angeles,Los Angeles Unified,Equitas Academy 6,Active,No Data,http://eq6.equitasacademy.org,34.062426,-118.285870,7/21/2022,631 South Commonwealth Ave.,Los Angeles,CA,(213) 201-5936,No Data,elinick@equitasacademy.org
19647330119982,Los Angeles,Los Angeles Unified,Equitas Academy Charter,Active,No Data,http://eq.equitasacademy.org,34.045153,-118.278357,7/21/2022,1700 West Pico Blvd.,Los Angeles,CA,(213) 201-0440,No Data,No Data
19647337101231,Los Angeles,Los Angeles Unified,ERETZ ALLIANCE,Closed,8/12/2004,No Data,No Data,No Data,8/12/2004,Information Redacted,RESEDA,CA,Information Redacted,No Data,No Data
19647336143176,Los Angeles,Los Angeles Unified,Eric Hamilton’s Academy Of Learning (PSA),Closed,4/30/2019,No Data,Information Redacted,Information Redacted,10/23/2019,Information Redacted,Los Angeles,CA,Information Redacted,No Data,Information Redacted
19647336934731,Los Angeles,Los Angeles Unified,Erikson High,Closed,11/10/2008,No Data,No Data,No Data,11/10/2008,Information Redacted,Van Nuys,CA,Information Redacted,No Data,No Data
19647336058093,Los Angeles,Los Angeles Unified,Ernest Lawrence Middle,Active,No Data,www.lawrencemiddleschool.net,34.253664,-118.592854,11/5/2021,10100 Variel Ave.,Chatsworth,CA,(818) 678-7900,No Data,No Data
99647336058093,Los Angeles,Los Angeles Unified,Ernest Lawrence Middle School Pioneering Science Magnet,Active,No Data,www.lawrencemiddleschool.net,34.253664,-118.592854,11/5/2021,10100 Variel Ave.,Chatsworth,CA,(818) 678-7900,No Data,No Data
19647336060503,Los Angeles,Los Angeles Unified,Ernest P. Willenberg Special Education Center,Active,No Data,www.willenbergsec-lausd-ca.schoolloop.com,33.741242,-118.309588,11/5/2021,308 Weymouth Ave.,San Pedro,CA,(310) 548-1371,No Data,No Data
